
"Connection credentials","Connection credentials"
"This account is not confirmed. <a href='%s'>Click here</a> to resend confirmation email.","Questo account non è stato verificato. <a href='%s'>Clicca qui</a> per rinviare la mail di verifica."
"Customer is already logged in.","L’utente ha già effettuato il log-in."
"Could not login","Could not login"
"Login and password are required.","Inserire username e password."
"This account need confirmation. See in confirmation email.","This account need confirmation. See in confirmation email."
"Invalid Exception code '%d'", "Codice eccezione non valido '%d'"
"Order List", "Il tuo ordine"
"Order #", "Numero Ordine"
"Order Date", "Data Ordine"
"Billing Country", "Paese di fatturazione"
"Shipping Country", "Paese di spedizione"
"Qty. Ordered", "Quantità selezionata"
"Subtotal", "Subtotale"
"Total", "Totale"
"Invoiced", "Fatturato"
"Status", "Stato di consegna"
"Action", "Azione"
"View", "Anteprima"
"Total Customers from JMango360 Report", "Resoconto Totale Clienti JMango360"
"Show Report", "Mostra resoconto"
"Total Ordered from JMango360 Report", "Resoconto Totale ordini JMango360"
"Total Sales from JMango360 Report", "Resoconto Totale vendite JMango360"
"Chart", "Grafico"
"Period", "Periodo"
"Customers", "Clienti"
"Orders", "Ordini"
"Order From", "Ordina da"
"JMango360 User", "Utente JMango360"
"Download", "Download"
"Clear", "Rimuovi"
"No", "No"
"Yes", "Si"
"Invalid token", "Buono non valido"
"Session expired.", "Sessione scaduta."
"No rest model found.", "Modello non trovato."
"Resource method not implemented", "Fonte non disponibile"
"Minimum order amount is %s", "Spesa minima di %s"
"Guest checkout is not enabled", "Checkout ospite disattivato"
"Product ID invalid", "Identità prodotto non valida"
"Something is wrong with the order.", "Si è verificato un errore con l’ordine."
"Something is wrong with the quote or order.", "Si è verificato un errore con l’ordine/quota."
"Cart is empty.", "Carrello vuoto."
"Multishipping not implemented yet.", "Spedizione multipla non ancora disponibile."
"Checkout method not implemented yet: ", "Metodo di pagamento non ancora disponibile: "
"Could not log-out customer", "Impossibile effettuare il log-out"
"Please login.", "Log-in."
"Country code cannot be empty", "Il codice paese è un campo richiesto"
"Country does not exist: ", "Paese inesistente: "
"Country does not exist", "Paese inesistente"
"Store not found'", "Punto vendita non trovato'"
"Not allowed.", "Operazione non consentita."
"Set store option %s not found", "Opzione punto vendita %s non trovata"
"Set store option cannot be empty.", "Opzione punto vendita è un campo richiesto."
"It's OK, I see it.", "Tutto OK, capisco."
"Product ID invalid", "Identità prodotto non valida"
"Product not found", "Prodotto non trovato"
"Please login first!", "Per favore, effettua l’accesso"
"Cannot specify product.", "Impossibile specificare prodotto."
"Item not found", "Articolo non trovato"
"%1$s has been updated in your wishlist.", "%1$s la lista prodotti salvati è stata aggiornata."
"An error occurred while updating your wishlist.", "Si è verificato un errore durante l’aggiornamento della lista desideri."
"Cannot specify your wishlist item.", "Impossibile specificare articolo salvato."
"The product does not exist.", "Prodotto inesistente."
"Wishlist item removed", "L’articolo salvato è stato rimosso"
"An error occurred while deleting the item from wishlist: %s", "Si è verificato un errore durante la rimozione articolo salvato: %s"
"An error occurred while deleting the item from wishlist.", "Si è verificato un errore durante la rimozione articolo salvato."
"Can't save description %s", "Impossibile salvare descrizione %s"
"Can't delete item from wishlist", "Impossibile eliminare articolo salvato"
"Can't save qty %s", "Impossible aggiornare quantità %s"
"Wishlist updated successfully", "Lista desideri aggiornata "
"Can't update wishlist", "Impossible aggiornare lista desideri"
"No item updated", "Nessun aggiornamento articoli"
"Cannot specify product", "Impossibile specificare prodotto"
"%s has been added to your wishlist.", "%s aggiunto alla tua lista desideri."
"An error occurred while adding item to your wishlist: %s", "Si è verificato un errore aggiungendo il prodotto alla lista desideri: %s"
"An error occurred while adding item to your wishlist", "Si è verificato un errore aggiungendo il prodotto alla lista desideri"
